059000075001010102001   5310 #0001    N 099470QABCCDCBECAAEBCADEDEECBEAEACBBAEEBEADDDDAAADEBDBCECDC AA ADBC
059000076001010102001   5310 #0001    N 099428QAEDAEBCAADDADEADEDBE C   D   DECAEDBCBAAAAAADDCBC ACABDCDEBB
059000077001010102001   5310 #0001    N 099471QADDB   AD ACD    ECCDBEAEDBBBBBCB  CADADACEAADBCCCACA CDBEBD
059000078001010102001   5310 #0001    N 099467QBCABCE ACDDEBCAECAEDCEDACDAB  CCDEEECDDCBECAEAB BBCDBDDCB B 
059000079001010102001   5310 #0001    N 099383QACDBCEAABBCDEBCDABDAECACC EBCECEDCCBADCDADDEBAEEADDBDEAEAEDC
059000080001010102001   5310 #0001    N 099386QABBCCDCEED    AA CBEDBBBDD   EBCECCEEAAEDBDACD DDBDC AA  AAC
059000081001010102001   5310 #0001    N 099387QAADACEEBAACBEEDEABBCDDACCECD EDCEBCBBADABEBADAEEDAEAEDABCEBA
059000082001010102001   5310 #0001    N 099441QDECABCBDEAECACBCDEADCABDBEEEADEEECCA   ACAEABD    CEBCACBDBC
059000083001010102001   5310 #0001    N 099442QDEDABCBDECECACBCEEEDCABDBEEEECEEEACBCDDEECABDDBDDBCCAADC EBC
059000084001010102001   5310 #0001    N 099445QBEEACDCAACECEEEBCBAEABACDEC ADDBAEAADEEACECCACBCCEDCABDCABBC
059000085001010102001   5310 #0001    N 099444QBEDDADCBAEDDEBCDBECAEEAECEEDACEBDAAABBADBBCAAADEEEABBCDDBEBB
059000086001010102001   5310 #0001    N 099449QBEDAACBABBCBADDAABABCADCADBEAEABBCAADADAABBABAEABBEABCEEBCCD
059000087001010102001   5310 #0001    N 099464QCCCCCCCCCCCCCCCCCCECCCDBBAEAECCACACCDADCCCEECEEDEABEACACDEBC
059000088001010102001   5310 #0001    N 099468QDCAAAEDAECCDDDEDEDEADBCBADBAEAECDBAEDBDECBDABBBBCDBCBEACAEBC
059000089001010102001   5310 #0001    N 099469QECEAEBDBCCADBBDDBADABADBEAABADECBADDDBDAA DCBBBECDDCAAAEADBC
059000090001010102001   5310 #0001    N 099472QABDDAEBBACACBCEDABCEDDBCBECDCDCCEECD    CC  CA   CBCEAD  EBC
059000091001010102001   5310 #0001    N 099473QACBACEBDDAECECDECAEEBCCDBBEAACABBEDEBDEACDAADDEADDDAD AADCBD
059000092001010102001   5310 #0001    N 099466QEAD DD D CB B BE B E AADBE B DEDDDADBBDAAAC EAEDAEBCAB      
059000093001010102001   5310 #0001    N 099465QDBCBADDBBBCEACCCAACCAACCBECEABBAAABAEEBBDACDEABBDEACCAADEBAC
059000094001010102001   5310 #0001    N 099457QEAECCDAACCEEDAEEBDBEADDABEEBBDEAEDAEABEEEBEAEABBEACCAACBCCBE
059000095001010102001   5310 #0001    N 099438QACDBDCAADDAEADBCEBDECCAEEEECABEEEBAEDBDBBBAEAAEEDCEAAAAABBBA
059000096001010102001   5310 #0001    N 099439QDAACCDADECBECCDACDEADAACCAEEDACDACADECDDEDCEDDCBDECAAEDEADB 
059000097001010102001   5310 #0001    N 099446 DCDBBDBACACABEBCACCB BA DDAA BDDCACC  EBDABA DDA ACE       C
059000098001010102001   5310 #0001    N 099413QDCBBCE DCDBDADACEC ED BCDECE BDBCBADCDCCBBDACEECAACABBAAACBC
059000099001010102001   5310 #0001    N 099431QDDACCACAACEEACBDECDACE ACE EABEDAEAECEAABDACAADEECCABADEDEAC
059000100001010102001   5310 #0001    N 099412QAEECAEB DABEBDCCBDBCACDB  B   DECADA BDAAECDBDC DEDAAD   E  
059000101001010102001   5310 #0001    N 099435QBCBEDACBEDBCADACCADAAAEBE  ECECEBEBBDBADCCADBDEECDDC DABADBE
059000102001010102001   5310 #0001    N 099411QBEA ADDCACEACDBECCEADDEAEDEEACEAEEADDBDDCBDDBEAEADA CEC C BC
059000103001010102001   5310 #0001    N 099380 E       CB                                                  
059000104001010102001   5310 #0001    N 099416QCCABDDCE ABBACEDBBECEECBBCEB DEDBDACEAEADBBDBADEAEADEBD     
059000105001010102001   5310 #0001    N 099427QBCDDBDBAA DBACDABBCDDBCAEDDB BBBDBADDABCC CDDACDCDBABBACCEAB
059000106001010102001   5310 #0001    N 099388QA CADECAACADEDADCABEEACDDDCBAAEECABDBCAAADEABAECCBEDBB  ADB 
059000107001010102001   5310 #0001    N 099440QBBEBCCCCEAEABCCCDCDABCBCA  C  D EDCBBAABB  CADBCCECC  AA E  
059000108001010102001   5310 #0001    N 099381QAAEABBAD  BCDED CAEC       CABD DBECAEEDD AD BA D           
059000109001010102001   5310 #0001    N 099415QBCACDAECDDEEAEBCCCDADA C EAE  ED  A CE A E    C   D  EAE C  
059000110001010102001   5310 #0001    N 099443QCBCDDAAEA        ECE C        DCAECCEC B      C  E    BE DBD

