153000025001122223001   5330     1    N 045907PCEDBAEEEDCDBAECBCABDAACEBEEBABECBDACCEAAABCACDABAECCAABDACAC                              
153000026001122223001   5330     1    N 045908PAEBBADBAACCBDDABEEDCABCEAEEAABEEDEBCBEBACCDDABEACC CAAECADAC                              
153000027001122223001   5330     1    N 045977P ACAAE BBACCAECAADBDCAA ADE ADECBBADBDDDBBAAADB DB CDCBABABC                              
153000028001122223001   5330     1    N 045985PDECABC EAA B CEBEAEADABCBEEBABDABAAEBDDDDBCAAABECCBCBDBBAEDA                              
153000029001122223001   5330     1    N 045983PACADAEABACDCECCBAEBDADABAEECEBEDBCBEDCBACABAEBBDCED*CEDABCBC                              
153000030001122223001   5330     1    N 045978PDCBEDACACBCDACACCBEACABBECEBEBCCCDACACCCBAEABCBECCDDBEAADDDA                              
153000031001122223001   5330     1    N 045979PAAEDEAEBACDBBDCAADEECAEACDEBBAEEACAEBDBDEADABADBECABBCBABCBC                              
153000032001122223001   5330     1    N 045981PECBECECBCEDBACAADEDDCDEEADEDDDEDDEBEBCDAEBBABBBCCEBCAEECBCBD                              
153000033001122223001   5330     1    N 045987PBAEECDAAADABACBBACCAABEBEDEBAEEAEBBAEEEADCDAADBEEEACAABDAABC                              
153000034001122223001   5330     1    N 045986PEEBEADBDCBCABDBDBECDBBACEEABABEAEDBACEADABAACABDECDBADCBBDEC                              
153000035001122223001   5330     1    N 045988PAACCADBDEDABBEDAABABEACCECCBACAEEEBCCAAAEBCCAABAADBABDBDDEBB                              
153000036001122223001   5330     1    N 045984PECCEEBCBCDAECCEEEDDBECCDCADCEDCCBACEDCADBECDDBEDBBDBCEADCEDD                              
153000037001122223001   5330     1    N 045989PEDCAAABACCABBDCACACEAAAEAEECBBECAEBABABAAAAEACEDBAEABACDADBC                              
153000038001122223001   5330     1    N 045990PACADBEDCDBABCEECCDBABCAEBECABADEABEBCABDAEDCDBCDEEDBCABADEBA                              
153000039001122223001   5330     1    N 045991PAEBCBBDDBAABCECBCBECBBCCEBEAADBDEABADBEAAECACABEBBBCBACDBBBA                              
153000040001122223001   5330     1    N 045993PAECEBBDDBACBCEABADCABBEDADCCADCCECADEBCDBABADBECCEBCACEDAADE                              
153000041001122223001   5330     1    N 045992PCDCEADACEBAEEEDDACBAEEDCAAEBABEDAEADCDBABBCAEACEBABCBEDDBBDC                              
153000042001122223001   5330     1    N 045997PBCACEACBADBDEACDDAECBDECADCEDBACBDEACDBADBEADDBACABDAECAACBD                              
153000043001122223001   5330     1    N 045998PCCCEABCEACADDABBDBACCCBBBEABABDBAEBAEABDDBEAADBEAEDADDEABEEC                              
153000044001122223001   5330     1    N 045996PBBECDAAADACDECEDCDEEACBEAAEECAADDCAEAAEDCADEDEBAEDCAAECACADE                              
153000045001122223001   5330     1    N 045995PAECEDDEBDCAAAABAADBACECBDEEBEAECEBEBAADADDEDCDBEEADCAABDADAC                              
153000046001122223001   5330     1    N 045994PDCADBBADBBACCBDCADECAEBCBDAEACDEABDCADADBDEACDADCABECDAEDADC                              
153000047001122223001   5330     1    N 045919PDEAACBBDBBACCCADDBBEECBDDDCBBBEDBCBDDEEADEAADACEDCDCBDDCCBBE                              
153000048001122223001   5330     1    N 048665PBCDECEECBAADEADEDCEECBACDCAECBACEBCDCDAAAEBBDACBACACCDBACDCA                              
153000049001122223001   5330     1    N 048666PCAADACDEBCCBADABCABDABCEDEAEEEEACBAABEADEADEEAABCEEAACCACCCE                              
153000050001122223001   5330     1    N 048667 EACDEBBABABDBECDEADBDACEEDEBEEECDBCBDBACEBDACBDEEBBDBECECBAC                              
153000051001122223001   5330     1    N 045928PAECDBBAAAECBEADCBBCCDDAEDECAAECABACDEAEADDBBACACEECECBDBCCCA                              
153000052001122223001   5330     1    N 045398PDBCDAECBEDADBBBCAEDDBCBEADEDEDEBDCCADBEEBDDAEDBDEEEDBAAAABBC                              
153000053001122223001   5330     1    N 045397PBACDAACDBAD ACCAECACAAABEDECADEEAEEDCDBEABDAAEEAAEBCABDDABAB                              
153000054001122223001   5330     1    N 045929PBEDCDBEBADCBABDCECEACADCBCEBADBCCECDCEBADBCDCDCACBDCACBDAECA                              
153000055001122223001   5330     1    N 045930PCCBDECADBCCADDABDEECBEAEBEACADEDDCBAAEBDCBCCACBEECBABDEABDDA                              
153000056001122223001   5330     1    N 045400PAECBCDBADCDBBDBBCBCDBCEDBCBDDBAEDACEBDBADCEBDBECDDBDADBABDBA                              
153000057001122223001   5330     1    N 045931PBECCDBCADAABADBAAACCDAACBDEECBAAAEEDDEBABAEBADBEADDCADBABEBA                              
153000058001122223001   5330     1    N 045918PCBCBDAEABADEBCEBECCECCACCDECAABBCDBDDDEDBBEEAEBCAECEDCDADDBD                              
153000059001122223001   5330     1    N 045399PAEBECCDAEDADABDACAECDBACECADACBBDABEBBCADAEDDCEDBEBDAAADCBEC                              
153000060001122223001   5330     1    N 045917PDBCBDBCADDDCCBDDCCAEDBBAADEBEDCCDAECBDAAAABDCDCBBDCCAEBDACBC                              

